words,RMSE,trend_points
ar_أورخان_غازي,30.64190272325614,5
ar_أوشن_14,15.192541882967532,6
ar_أوضاع_جنسية,15.881946660040668,4
ar_أوغندا,19.67716258947455,3
ar_أولو_العزم,18.226533621734767,2
ar_أيض,13.196097320150336,1
ar_أيمن_الظواهري,18.387961351704575,6
ar_أيمن_زيدان,16.817452148405053,2
ar_أيون,17.73146298008848,7
ar_إباضية,25.157310675495435,6
ar_إبراهيم,20.788698853660087,5
ar_إبراهيم_الأول,17.91035079604043,4
ar_إبراهيم_الفقي,14.141380346731507,3
ar_إبراهيم_عيسى,31.507230307283137,4
ar_إثيوبيا,13.389366782325602,4
ar_إحصاء,13.29950268629482,5
ar_إريتريا,18.116204030023244,7
ar_إستراتيجيات_التعليم,18.704958818781545,6
ar_إستراتيجية,14.821324431098091,6
ar_إستروجين,11.166835980183336,9
ar_إسحاق,11.098444545649727,6
ar_إسحاق_نيوتن,13.463571801276748,1
ar_إسطنبول,11.325022279581269,3
ar_إسعاد_يونس,15.668508555967128,6
ar_إسقاط_نجمي,17.357642152597418,1
ar_إسكندنافيا,51.31483893455829,27
ar_إسلام,16.123583558599336,1
ar_إسماعيل_ياسين,16.259720978436288,2
ar_إسماعيلية,24.244600545489284,5
ar_إعلام,22.109285902116657,1
ar_إعلان,27.383462877058506,3
ar_إكس_فيديوز,16.99029122917239,7
ar_إكس_لارج_(فيلم),11.893956999095964,6
ar_إلحاد,17.04994152200981,5
ar_إلكترون,12.964585507215315,5
ar_إلهام_شاهين,30.48600326338762,6
ar_إليزابيث_الأولى_ملكة_إنجلترا,22.98286039235208,3
ar_إليزابيث_الثانية,16.787176568245155,6
ar_إمبراطورية_المغول,14.077961274913863,5
ar_إميليا_كلارك,17.126277508749244,7
ar_إمينيم,13.469214499373221,3
ar_إن_وأخواتها,16.972744401908578,11
ar_إنترنت_الأشياء,16.68379516184561,3
ar_إندونيسيا,14.819398153441261,4
ar_إنسولين,13.914971261106526,2
ar_إنفلونزا,38.38314662986766,9
ar_إنكشارية,17.539195150486616,0
ar_إيالة_الجزائر,14.34690533572634,5
ar_إيثانول,13.027841789130582,6
ar_إيدز,16.53679839327474,2
ar_إيذاء_النفس,15.983965702377851,2
ar_إيران,20.4306721505019,4
ar_إيزيل,17.930285908383993,2
ar_إيطاليا,14.756092946981939,3
ar_إيليا,15.018780962609124,6
ar_إيما_ستون,13.642298271047121,7
ar_إيمي_سمير_غانم,14.851848650853317,5
ar_إيه_سي_ميلان,14.632921595979958,5
ar_ا,10.946992408645048,6
ar_ابن_الهيثم,18.812037091853167,5
ar_ابن_حجر_العسقلاني,10.177316672582352,6
ar_ابن_حزم_الأندلسي,14.221724152935932,5
ar_ابن_سينا,38.12544418462623,3
ar_ابن_كثير_الدمشقي,18.353946578950595,4
ar_ابيضاض_الدم,15.447984180934329,5
ar_اتفاقية_سايكس_بيكو,26.095097432391796,2
ar_استمناء,16.851544373076276,4
ar_اسكتلندا,14.3599599433742,1
ar_اسم_إشارة,20.10734125848161,7
ar_اضطراب_الشخصية,16.952504486861905,0
ar_اضطراب_نفسي,16.27532469947362,2
ar_اغتصاب,19.460433813356765,3
ar_اقتصاد_(علم),23.922739635095173,5
ar_اقتصاد_الجزائر,15.305429735828387,2
ar_الأئمة_الأربعة,12.883586247980729,5
ar_الأئمة_الاثنا_عشر,18.57942288364104,4
ar_الأحساء_(محافظة),17.346398085849707,4
ar_الأردن,366.92905853944444,20
ar_الأسطورة_(مسلسل),16.599991664197795,2
ar_الألعاب_الأولمبية,22.170999020190788,4
ar_الأهواز,195.55993039283032,11
ar_الأوروغواي,15.432187926503204,6
ar_الإخوان_المسلمون,17.468556662762026,2
ar_الإدارة_الإلكترونية,17.28008119813316,2
ar_الإدريسي,25.663937015301638,10
ar_الإسكندر_الأكبر,17.56812959578898,4
ar_الإسلام_حسب_البلد,20.509707580021324,4
ar_الإعجاز_العلمي_في_القرآن,17.13955723759395,6
ar_الإلياذة,13.908076830920788,6
ar_الإمبراطورية_البريطانية,19.06750480551723,3
ar_الإمبراطورية_البيزنطية,15.727402838709065,1
ar_الإمبراطورية_الروسية,54.90180314705809,4
ar_الإمبراطورية_الرومانية,16.921462286478913,3
ar_الاتحاد_الأفريقي,18.811561000370745,4
ar_الاتحاد_الأوروبي,56.77467711257293,8
ar_الاحتلال_الفرنسي_للجزائر,38.154582069288765,9
ar_البؤساء,38.686875079163094,9
ar_البتراء,15.185609579029848,4
ar_البحر_الأبيض_المتوسط,11.450235089655193,5
ar_البحر_الأحمر,12.767491796883004,3
ar_البحر_الميت,17.49553037537053,1
ar_البحرين,17.39287269476282,5
ar_البداية_والنهاية,27.783791138774145,6
ar_البرتغال,17.18954126367162,3
ar_البصرة,18.165803758357963,5
ar_البندقية,17.21495675030684,7
ar_الترجي_الرياضي_التونسي,15.400066834880285,6
ar_التركيبة_السكانية_في_مصر,17.77269481904464,3
ar_التصنيف_الأكاديمي_لجامعات_العالم,18.743132374389813,8
ar_التهاب_الجيوب,11.009477335786968,5
ar_التهاب_السحايا,13.261114349457596,3
ar_التوحيد_في_الإسلام,16.085848383073763,4
ar_التوراة,14.227176760292844,6
ar_الثورة_البلشفية,15.883744774519254,4
ar_الثورة_العربية_الكبرى,14.649942180277638,9
ar_الجامع_الأزهر,18.261855340699327,3
ar_الجامع_الأموي_(دمشق),16.756004478346426,7
ar_الجزائر,34.569170650793275,3
ar_الجزائر_(مدينة),16.787335463000467,3
ar_الجمهورية_العربية_المتحدة,19.35987228730474,1
ar_الحبيب_بورقيبة,9.352471137939437,6
ar_الحج_في_الإسلام,33.09182844501158,6
ar_الحجر_الأسود,27.844102325400375,4
ar_الحرب_الأهلية_الأمريكية,16.74851155270219,3
ar_الحرب_الأهلية_اللبنانية,15.637221012317694,6
ar_الحرب_الأهلية_اليمنية_(2015-الآن),16.10770066760305,6
ar_الحرب_الباردة,18.54179264331188,4
ar_الحرب_العالمية_الأولى,42.839589123877765,10
