words,ebay_trend,arima_trend,lstm_trend,sarima_trend,tes_trend,ma_trend
de.m_Buchfink,False,False,True,True,False,False
de.m_Buchführung,False,False,True,False,False,False
de.m_Buchholz_in_der_Nordheide,True,False,False,True,False,True
de.m_Buchstabiertafel,False,False,False,False,False,False
de.m_Buchteln,False,False,False,False,False,False
de.m_Buchweizen,False,False,False,False,False,False
de.m_Buckelwal,False,False,False,False,False,False
de.m_Buckethead,False,False,False,False,False,False
de.m_Buckingham_Palace,False,False,True,True,False,False
de.m_Bud_Spencer,False,False,True,False,False,False
de.m_Budapester,True,True,False,False,False,False
de.m_Buddha,False,False,True,False,False,False
de.m_Buddhistisches_Mönchtum,True,False,False,False,False,False
de.m_Buddy_Holly,False,False,True,False,False,False
de.m_Budweiser,False,False,False,False,False,False
de.m_Buena_Vista_Social_Club,False,False,True,False,False,False
de.m_Buffalo,False,False,False,False,False,False
de.m_Buffalo_Bill,False,False,True,True,True,True
de.m_Buffalo_Bills,True,False,False,True,True,True
de.m_Buffy_–_Im_Bann_der_Dämonen,False,False,False,False,False,False
de.m_Bugatti,False,False,True,False,False,False
de.m_Bugatti_Chiron,False,False,False,False,False,False
de.m_Bugatti_Veyron_16.4,False,False,False,False,False,False
de.m_Bugs_Bunny,True,False,False,False,False,False
de.m_Bugsy_Siegel,False,False,False,False,False,False
de.m_Buick,False,False,False,True,False,False
de.m_Bukkake,False,False,True,False,False,False
de.m_Bukow_und_König,False,False,True,False,False,False
de.m_Bukowina,False,False,False,False,False,False
de.m_Bulgarische_Sprache,False,False,False,False,False,False
de.m_Bulldogge,False,False,False,False,False,False
de.m_Bullenhai,False,False,True,False,False,False
de.m_Bullshit_TV,True,True,True,True,False,False
de.m_Bullterrier,False,False,True,False,False,False
de.m_Bullyparade,False,False,False,False,False,False
de.m_Bumerang,True,False,False,True,False,False
de.m_Bundesagentur_für_Arbeit,False,False,True,True,False,False
de.m_Bundesamt_für_Verfassungsschutz,False,False,False,False,False,False
de.m_Bundesanzeiger,False,False,False,False,False,False
de.m_Bundesautobahn_1,False,False,False,False,False,False
de.m_Bundesautobahn_14,True,False,False,False,False,False
de.m_Bundesautobahn_20,False,False,False,False,False,False
de.m_Bundesautobahn_45,False,False,False,False,False,True
de.m_Bundesautobahn_46,False,False,False,True,True,False
de.m_Bundesautobahn_5,False,False,False,True,False,False
de.m_Bundesautobahn_9,False,False,False,False,False,False
de.m_Bundeshauptstadt,False,False,True,False,True,False
de.m_Bundeskanzler_(Österreich),False,False,False,True,False,False
de.m_Bundeskriminalamt_(Deutschland),False,False,True,False,False,False
de.m_Bundeslade,False,False,False,False,False,False
de.m_Bundesministerium_(Deutschland),True,False,False,False,False,False
de.m_Bundesministerium_der_Finanzen,False,False,False,False,False,False
de.m_Bundesministerium_der_Verteidigung,False,False,False,False,False,False
de.m_Bundesnachrichtendienst,False,False,False,False,False,False
de.m_Bundespolizei_(Österreich),False,False,False,False,False,False
de.m_Bundespräsident_(Österreich),False,False,False,False,True,False
de.m_Bundesrat_(Deutschland),False,False,True,False,False,False
de.m_Bundesrat_(Schweiz),False,False,True,True,False,False
de.m_Bundesregierung_(Vereinigte_Staaten),False,False,False,False,False,False
de.m_Bundesregierung_(Österreich),False,False,False,False,False,False
de.m_Bundesrepublik_Deutschland,True,False,True,False,False,False
de.m_Bundesrepublik_Deutschland_–_Finanzagentur_GmbH,False,False,False,False,False,False
de.m_Bundestagswahl_1990,True,False,False,False,False,False
de.m_Bundestagswahl_1998,False,False,False,False,False,False
de.m_Bundestagswahl_2002,False,False,False,False,False,False
de.m_Bundestagswahl_2005,False,False,True,True,False,False
de.m_Bundestrainer_(DFB),False,False,False,False,False,False
de.m_Bundesverdienstkreuz,False,False,False,False,False,False
de.m_Bundeswappen_(Österreich),False,False,True,False,False,False
de.m_Bundeswappen_Deutschlands,False,False,False,True,False,False
de.m_Bundeszollverwaltung,True,True,True,False,False,False
de.m_Bunker,False,False,False,False,False,False
de.m_Bunsenbrenner,False,False,False,True,False,False
de.m_Buntbarsche,True,False,False,False,False,False
de.m_Buntspecht,False,False,True,False,False,False
de.m_Buprenorphin,False,False,True,False,False,False
de.m_Burak_Yılmaz,True,True,False,False,False,False
de.m_Burberry,False,False,False,False,False,False
de.m_Burenkrieg,True,False,False,False,False,False
de.m_Burg_(bei_Magdeburg),False,False,False,False,False,False
de.m_Burg_Eltz,False,False,True,False,False,False
de.m_Burg_Hohenzollern,False,False,False,False,False,False
de.m_Burg_Schreckenstein,False,False,False,False,False,False
de.m_Burgess_Meredith,True,False,False,True,False,False
de.m_Burghart_Klaußner,False,False,True,True,False,False
de.m_Burghausen,False,False,False,False,False,False
de.m_Burgtheater,False,False,False,False,False,False
de.m_Burgund,False,False,False,True,False,False
de.m_Burj_al_Arab,False,False,False,False,False,False
de.m_Burlesque,True,True,False,True,True,False
de.m_Burlesque_(Film),True,False,False,False,False,False
de.m_Burn_After_Reading_–_Wer_verbrennt_sich_hier_die_Finger?,False,False,True,False,False,False
de.m_Burn_Notice_(Fernsehserie),False,False,False,False,False,False
de.m_Burning_Man,True,False,False,False,True,False
de.m_Burrata,False,False,True,False,False,False
de.m_Bursa,False,False,False,True,False,False
de.m_Burschenschaft,False,False,False,False,False,False
de.m_Bursitis,False,False,False,False,False,False
de.m_Burt_Lancaster,True,True,False,True,False,False
de.m_Burt_Reynolds,False,False,False,False,False,False
de.m_Burt_Young,True,True,False,False,False,False
de.m_Bus_(Datenverarbeitung),False,False,False,False,False,False
de.m_Busboykott_von_Montgomery,True,False,False,False,False,False
de.m_Bushido/Diskografie,False,False,False,True,False,False
de.m_Bushido_(Rapper),False,False,True,False,False,False
de.m_Business_Development,False,False,False,False,False,False
de.m_Bussarde,False,False,True,False,False,False
de.m_Busta_Rhymes,False,False,True,False,False,False
de.m_Buster_Keaton,True,False,False,False,False,False
de.m_Butler,False,False,False,False,False,False
de.m_Buttersäure,False,False,False,False,False,False
de.m_Butzemann,True,False,False,False,False,False
de.m_Buße_(Religion),True,False,True,False,False,False
de.m_By_the_Sea_(2015),False,False,True,False,False,False
de.m_Bypass_(Medizin),False,False,True,False,False,False
de.m_Byron_Bay,True,False,False,True,False,True
de.m_Byronic_Hero,False,False,False,True,False,False
de.m_Byzantinischer_Fehler,True,False,False,False,False,False
de.m_Bänderriss,False,False,False,False,False,False
de.m_Bärbel_Schäfer,True,True,False,False,True,False
de.m_Bären,False,False,True,True,False,False
de.m_Bärenbrüder,True,True,False,False,False,False
de.m_Böfflamot,False,False,False,False,False,False
de.m_Böhmen,False,False,True,True,False,False
de.m_Böhmerwald,False,False,False,True,False,False
de.m_Böhmische_Küche,False,False,False,False,False,False
de.m_Böhse_Onkelz/Diskografie,False,False,False,False,False,False
de.m_Bölkow_Bo_105,True,False,False,False,False,False
de.m_Börse,False,False,False,False,False,False
de.m_Börsengang,False,False,False,False,False,False
de.m_Büffel,False,False,False,False,False,False
de.m_Bülent_Ceylan,False,True,False,False,False,False
de.m_Bülent_Ersoy,True,True,False,True,False,False
de.m_Bündnis_90/Die_Grünen,False,False,False,False,False,False
de.m_Bünting-Gruppe,False,False,False,False,False,False
de.m_Bürger_Lars_Dietrich,False,False,False,False,False,False
de.m_Bürgerkrieg_in_Sri_Lanka,True,False,False,False,False,False
de.m_Bürgermeister_(Baden-Württemberg),False,False,False,False,False,False
de.m_Bürgerort,False,False,False,False,False,False
de.m_Bürgerrechtsbewegung,False,False,True,False,False,False
de.m_Bürokratie,False,False,True,False,False,False
de.m_Büsingen_am_Hochrhein,False,False,True,False,False,False
de.m_Büste_der_Nofretete,False,False,True,False,False,False
de.m_Büsum,False,False,True,False,False,False
de.m_Bœuf_bourguignon,False,False,True,False,False,False
de.m_C++,False,False,False,False,False,False
de.m_C-Sharp,False,False,False,False,False,False
de.m_C._C._Catch,False,False,False,True,False,False
de.m_C4_(Sprengstoff),False,False,False,False,False,False
de.m_CAD,False,False,False,False,False,False
de.m_CB-Funk,False,False,False,False,False,False
de.m_CCD-Sensor,True,True,False,True,False,False
de.m_CDU/CSU-Bundestagsfraktion,True,False,False,True,False,False
de.m_CEO_(Begriffsklärung),False,False,False,True,False,False
de.m_CERN,False,False,True,True,False,False
de.m_CMB,False,False,True,False,False,False
de.m_CM_Punk,False,False,False,False,False,False
de.m_CO,False,False,False,True,False,False
de.m_CO2-Narkose,False,False,False,False,False,False
de.m_COSMO_(Radiosender),False,False,False,False,False,False
de.m_CPU_(Begriffsklärung),False,False,False,False,False,False
de.m_CRISPR,False,False,False,False,False,False
de.m_CRISPR/Cas-Methode,False,False,False,False,False,False
de.m_CSI:_Miami,True,True,False,False,True,False
de.m_CSI:_NY,False,False,False,False,False,False
de.m_CSI:_Vegas,False,False,False,False,False,False
de.m_C_(Programmiersprache),False,False,False,False,False,False
de.m_Cab_Calloway,True,True,False,False,False,False
de.m_Cabanossi,False,False,False,False,False,False
de.m_Cabaret_(Musical),False,False,True,False,False,False
de.m_Cabernet_Sauvignon,False,False,True,False,False,False
de.m_Cabin_Fever,False,False,True,False,False,False
de.m_Cachaça,False,False,True,True,False,False
de.m_Cadillac,True,False,False,True,False,False
de.m_Cadillac_CTS,False,False,False,True,False,False
de.m_Cadillac_Escalade,False,False,False,False,False,False
de.m_Caesium,False,False,False,False,False,False
de.m_Cafe_Racer,False,False,False,False,False,False
de.m_Café_de_Paris,False,False,False,False,False,False
de.m_Cagney_&_Lacey,True,True,False,True,True,False
de.m_Caillou,False,False,False,False,False,False
de.m_Caipirinha,False,True,True,False,True,False
de.m_Caitriona_Balfe,False,False,True,False,False,False
de.m_Caity_Lotz,True,False,False,False,False,False
de.m_Cajun-Küche,False,False,False,False,False,False
de.m_Cajun_(Bevölkerungsgruppe),True,True,False,True,False,False
de.m_Cajón,True,False,False,False,False,False
de.m_Calais,True,False,False,True,True,False
de.m_Calamity_Jane,True,False,False,False,False,False
de.m_Calciumantagonist,False,False,True,True,False,False
de.m_Calciumhydroxid,False,False,True,False,False,False
de.m_Caldera_(Krater),False,False,True,True,False,False
de.m_Cali,False,False,False,False,False,False
de.m_Cali-Kartell,False,False,True,True,False,False
de.m_California_Clan,False,False,False,False,False,False
de.m_California_Institute_of_Technology,False,False,False,False,False,False
de.m_California_State_Prison_Corcoran,True,True,True,True,False,True
de.m_Californication,False,False,True,False,False,False
de.m_Caligula_(Film),False,False,False,False,False,False
de.m_Calimero,False,False,False,False,True,False
de.m_Calista_Flockhart,False,False,False,False,False,False
de.m_Call_of_Duty:_Black_Ops_III,False,False,True,False,False,False
de.m_Call_of_Duty:_Modern_Warfare_2,False,False,False,False,False,False
de.m_Call_of_Duty_4:_Modern_Warfare,False,False,False,False,False,False
de.m_Callan_McAuliffe,True,True,False,False,True,False
de.m_Calvin_Harris,False,False,False,False,False,False
de.m_Calvin_Johnson_(Footballspieler),False,False,False,False,False,False
de.m_Calw,False,False,True,False,False,False
de.m_Cam_Gigandet,False,False,False,False,False,False
de.m_Cam_Newton,True,False,True,True,True,True
de.m_Camargue,False,False,False,True,False,False
de.m_Cambridge,False,False,True,False,False,False
de.m_Cambridge_(Massachusetts),True,False,False,False,False,False
de.m_Camelot,False,False,False,False,False,False
de.m_Camembert,False,False,False,False,False,False
de.m_Cameo-Auftritt,False,False,True,False,False,False
de.m_Cameron_Diaz,True,True,False,True,False,False
de.m_Cameron_Monaghan,True,True,False,True,False,False
de.m_Camila_Alves,False,False,False,False,False,False
de.m_Camilla_Belle,True,False,False,False,False,False
de.m_Camilla_Läckberg,False,False,False,False,False,False
de.m_Camille_Saint-Saëns,False,False,False,False,False,False
de.m_Camouflage,False,False,False,False,False,False
de.m_Camouflage_(Band),False,False,False,True,True,False
de.m_Camp_David,True,False,False,True,False,False
de.m_Camp_Rock,True,False,False,False,False,False
de.m_Camp_Rock_2:_The_Final_Jam,True,True,False,False,False,False
de.m_Campari,False,False,True,False,False,False
de.m_Campher,False,False,True,False,False,False
de.m_Campino,False,False,False,False,False,False
de.m_Campylobacter,False,False,True,False,False,False
de.m_Campylobacter_jejuni,False,False,False,False,False,False
de.m_Camren_Bicondova,False,False,False,False,False,False
de.m_Can_a_Song_Save_Your_Life?,False,False,False,False,False,False
de.m_Canadian_Caper,False,False,True,False,False,False
de.m_Canapé,False,False,True,False,False,False
de.m_Canberra-Klasse,False,False,True,False,False,False
de.m_Cancer,False,False,False,False,False,False
de.m_Candace_Cameron_Bure,False,False,True,False,False,False
de.m_Candle_in_the_Wind,False,False,False,False,False,False
de.m_Cannibal_Corpse,False,False,False,False,True,False
de.m_Canon-EOS-Digitalkameras,False,False,True,False,False,True
de.m_Canvas_(Gewebe),False,False,False,False,False,False
"de.m_Cap_Arcona_(Schiff,_1927)",True,False,False,False,False,False
de.m_Cap_d’Agde,False,False,False,True,False,True
de.m_Cap_und_Capper,False,False,True,False,False,False
de.m_Cape_Canaveral_Air_Force_Station,False,False,False,False,False,False
de.m_Capgras-Syndrom,False,False,True,False,False,False
de.m_Capital_Asset_Pricing_Model,False,False,True,False,False,True
de.m_Capo_(Rapper),False,False,False,False,False,False
de.m_Capote_(Film),False,False,True,False,False,False
de.m_Capri,False,False,False,False,False,False
de.m_Capri-Sonne,False,False,False,False,False,False
de.m_Capri_Anderson,False,False,False,False,False,False
de.m_Capsaicin,False,False,False,True,False,False
de.m_Captain_America,False,False,True,False,False,False
de.m_Captain_America:_The_First_Avenger,False,False,True,False,False,False
de.m_Captain_Fantastic_–_Einmal_Wildnis_und_zurück,False,False,True,False,False,False
de.m_Captain_Future,False,False,False,False,True,False
de.m_Captain_Hook,False,False,False,True,False,False
de.m_Captain_Jack_(Band),True,False,False,False,False,False
de.m_Captain_Morgan,False,False,True,False,False,False
de.m_Captain_Tsubasa,False,False,False,False,True,False
de.m_Captcha,False,False,False,False,False,False
de.m_Capybara,False,False,False,True,False,False
de.m_Carabinieri,False,False,False,False,False,False
de.m_Caracalla,False,False,False,False,False,False
de.m_Carapax,False,False,False,False,False,False
de.m_Carbamazepin,False,False,False,False,False,False
de.m_Carbide,False,False,False,False,False,False
de.m_Carbonylgruppe,False,False,False,False,False,False
de.m_Carcassonne,False,False,False,False,False,False
de.m_Cardigan,False,False,False,False,False,False
de.m_Carel_Struycken,True,True,True,False,False,False
de.m_Careless_Whisper,False,False,False,False,False,False
de.m_Caren_Miosga,False,False,True,False,False,False
de.m_Carey_Hart,False,False,False,False,False,False
de.m_Carey_Lowell,True,True,False,True,False,False
de.m_Carey_Mulligan,False,False,False,False,True,False
de.m_Cargo-Kult,False,False,True,False,False,False
de.m_Cariba_Heine,False,False,False,False,False,False
de.m_Carice_van_Houten,True,False,False,False,False,False
de.m_Carin_C._Tietze,False,False,False,False,False,False
de.m_Carina_Vogt,True,False,False,False,False,False
de.m_Carinhall,True,False,True,False,False,False
de.m_Carl_Gustav_Jung,True,True,False,False,False,False
de.m_Carl_Heinz_Choynski,False,False,False,False,False,False
de.m_Carl_Laemmle,False,False,False,True,False,False
de.m_Carl_Lewis,True,False,False,False,False,False
de.m_Carl_Philip_von_Schweden,True,False,False,False,False,False
de.m_Carl_Walther_Sportwaffen,False,False,False,False,False,False
de.m_Carl_Weathers,False,False,False,False,False,False
de.m_Carl_XVI._Gustaf,False,False,False,False,False,False
de.m_Carl_Zeiss_(Unternehmen),False,False,True,True,False,False
de.m_Carl_Zuckmayer,False,False,False,False,False,False
de.m_Carla_Bruni,False,False,False,False,False,False
de.m_Carla_Gallo,True,False,False,False,False,False
de.m_Carla_Gugino,True,True,False,False,True,False
de.m_Carla_Juri,False,False,True,False,False,False
de.m_Carles_Puyol,True,False,False,True,True,True
de.m_Carlo_Ancelotti,False,False,True,False,False,False
de.m_Carlo_Colucci,False,False,True,False,False,True
de.m_Carlos_Hathcock,False,False,False,False,False,False
de.m_Carlos_Kleiber,False,False,False,True,False,False
de.m_Carlos_Lehder_Rivas,False,False,True,False,False,False
de.m_Carlos_Santana,False,False,False,False,False,False
de.m_Carlsberg_(Brauerei),False,False,False,False,False,False
de.m_Carly_Chaikin,False,False,True,False,False,False
de.m_Carly_Rae_Jepsen,False,False,False,False,False,False
de.m_Carmella_Bing,False,False,False,False,False,False
de.m_Carmelo_Anthony,False,False,False,False,True,False
de.m_Carmen_Cervera,True,False,False,False,False,False
de.m_Carmen_Ejogo,False,False,True,False,False,False
de.m_Carmen_Electra,False,False,False,False,False,False
de.m_Carmen_Geiss,False,False,False,False,False,False
de.m_Carmina_Burana,False,False,False,False,False,False
de.m_Carmina_Burana_(Orff),False,False,False,False,False,False
de.m_Carnegie_Hall,False,False,False,False,False,False
de.m_Caro-Kaffee,False,False,False,False,False,False
de.m_Carol_Ann_Susi,False,False,False,True,False,False
de.m_Carola_Braunbock,True,False,True,False,False,False
de.m_Carole_King,False,False,False,False,False,False
de.m_Carolin_Kebekus,False,True,False,False,False,False
de.m_Carolin_Reiber,False,False,False,False,False,False
de.m_Carolin_von_der_Groeben,False,False,False,False,False,False
de.m_Carolina_Panthers,True,False,False,True,False,True
de.m_Carolina_Vera,False,False,False,False,False,False
de.m_Caroline_Beil,False,False,False,False,False,False
de.m_Caroline_Frier,True,False,False,False,True,False
de.m_Caroline_Goodall,False,False,False,False,False,False
de.m_Caroline_Munro,False,False,False,False,False,False
de.m_Caroline_Noeding,True,False,False,False,False,False
de.m_Caroline_Peters,True,False,False,False,False,False
de.m_Caroline_Wozniacki,False,False,False,False,False,False
de.m_Caroline_von_Hannover,False,True,True,False,True,False
de.m_Carotine,False,False,True,False,False,False
de.m_Carpenters,False,False,False,False,False,False
de.m_Carrie-Anne_Moss,False,False,True,True,False,False
de.m_Carrie_Fisher,False,False,True,False,True,False
de.m_Carrie_Preston,False,False,False,True,False,False
de.m_Carrie_Underwood,False,False,False,False,False,False
de.m_Carrie_–_Des_Satans_jüngste_Tochter,False,False,True,False,False,False
de.m_Carroll_Baker_(Schauspielerin),True,False,False,False,False,False
de.m_Carson_Palmer,True,False,True,True,False,True
de.m_Carsten_Jancker,False,False,True,False,False,False
de.m_Cartagena_(Kolumbien),False,False,False,True,False,False
de.m_Cartagena_(Spanien),False,False,False,False,False,False
de.m_Carter_Cruise,False,False,False,False,False,False
de.m_Carving,True,False,False,False,False,False
de.m_Cary_Elwes,False,False,True,False,False,False
de.m_Cary_Grant,False,False,True,False,False,False
de.m_Casa_Batlló,False,False,False,False,False,False
de.m_Casablanca,False,False,False,False,False,False
de.m_Cascada,False,False,False,False,False,False
de.m_Case_IH,False,False,False,False,False,False
de.m_Casey_Affleck,False,False,True,True,True,False
de.m_Casey_Neistat,False,False,False,False,False,False
de.m_Cashflow,False,False,True,True,False,False
de.m_Cashpool,False,False,False,False,False,False
de.m_Caspar,False,True,True,False,True,False
de.m_Caspar_David_Friedrich,False,False,False,False,False,True
de.m_Cass_Elliot,False,False,False,False,False,False
de.m_Cassandra_Harris,True,False,False,True,True,False
de.m_Cassandra_Jean,False,True,False,True,False,False
de.m_Cassandra_Steen,False,False,False,False,False,False
de.m_Cassis,False,False,True,False,False,False
de.m_Castel_del_Monte,False,False,True,True,False,False
de.m_Castingshow,False,False,False,False,False,False
de.m_Castle_(Fernsehserie),True,False,False,False,False,False
de.m_Castle_(Fernsehserie)/Episodenliste,True,False,False,False,False,False
de.m_Casu_Marzu,False,False,False,False,False,False
de.m_Casual_Sex,False,False,True,False,False,False
de.m_Casus_Belli,True,False,False,False,False,False
de.m_Catch-22,False,False,False,False,False,False
de.m_Catch_Me_If_You_Can_(2002),False,False,True,True,False,False
de.m_Cate_Blanchett,True,False,True,False,False,False
de.m_Caterina_Scorsone,False,False,True,False,False,False
de.m_Caterina_Valente,False,False,False,False,True,False
de.m_Caterpillar,False,False,False,True,False,False
de.m_Catfish_–_Verliebte_im_Netz,True,True,False,True,True,False
de.m_Catherine_Bell,False,False,False,False,False,False
de.m_Catherine_Howard,False,False,True,False,False,False
de.m_Catherine_Keener,False,False,False,False,False,False
de.m_Catherine_O’Hara,False,False,True,False,False,False
de.m_Catherine_Zeta-Jones,False,False,True,False,False,False
de.m_Cathlen_Gawlich,False,False,False,True,False,False
de.m_Cathy_Hummels,True,False,True,False,False,False
de.m_Cathy_Lugner,False,False,False,True,False,False
de.m_Catilinarische_Verschwörung,False,False,True,False,False,False
de.m_Catweazle,False,False,False,False,False,False
de.m_Catwoman_(Comicfigur),False,False,True,False,False,False
de.m_Caught_in_the_Act,False,False,False,False,False,False
de.m_Ceftriaxon,False,False,False,False,False,False
de.m_Celecoxib,False,False,False,False,False,False
de.m_Cem_Özdemir,False,True,False,True,False,False
de.m_Cene_Prevc,False,False,False,False,False,False
de.m_Cengiz,False,False,True,False,False,False
de.m_Cenote,False,False,False,True,False,False
de.m_Center_Parcs,True,False,False,False,False,False
de.m_Central_Intelligence,False,False,True,False,False,False
de.m_Centralia_(Pennsylvania),True,True,False,False,False,False
de.m_Centurion_(Film),True,False,True,False,False,True
de.m_Cervicobrachialgie,False,False,True,False,True,False
de.m_Cesar_Millan,False,False,False,False,False,False
de.m_Cesar_Romero,False,False,False,False,False,False
de.m_Cesare_Borgia,False,False,True,False,False,False
de.m_Cevennen,False,False,False,False,False,False
de.m_Ceylon_(Tee),True,False,False,True,False,False
de.m_Chace_Crawford,False,False,True,False,False,False
de.m_Chad_Kroeger,True,False,False,False,False,False
de.m_Chad_Lowe,False,False,False,True,True,False
de.m_Chad_Smith,False,False,False,True,False,False
de.m_Chadwick_Boseman,True,False,False,False,True,False
de.m_Chaka_Khan,False,False,False,False,False,False
de.m_Chalazion,False,False,False,False,False,False
de.m_Chalid_Scheich_Mohammed,False,False,False,False,False,False
de.m_Challenger_(Raumfähre),False,False,False,False,False,False
de.m_Challenger_2,True,False,True,False,False,False
de.m_Cham_(Oberpfalz),False,False,False,False,False,False
de.m_Chameen_Loca,False,False,True,True,False,False
de.m_Champagner,False,False,True,False,False,False
de.m_Champignons,False,False,True,False,False,False
de.m_Chamäleons,False,False,False,False,False,False
de.m_Chance_Vought_F4U,False,False,True,False,False,False
de.m_Chandler_Parsons,False,False,True,False,False,False
de.m_Chandra_Wilson,False,False,True,False,False,False
de.m_Chanel,False,False,False,False,False,False
de.m_Chanel_Nº_5,False,False,False,False,False,False
de.m_Chanel_Preston,False,False,False,False,False,False
de.m_Chania,False,False,False,True,False,False
de.m_Channing_Tatum,True,False,False,False,False,False
de.m_Chanukka,False,False,False,False,False,False
de.m_Chanukkia,False,False,False,False,False,False
de.m_Chaos,True,True,False,False,False,False
de.m_Chaos_(2005),True,True,False,False,True,False
de.m_Chaos_Computer_Club,False,False,False,False,False,False
de.m_Chaosforschung,True,True,False,False,False,False
de.m_Chapeau!,False,False,False,False,False,False
de.m_Chapecoense,False,False,False,False,False,False
de.m_Chappie,False,False,True,False,False,False
de.m_Charade_(Film),True,False,False,False,False,False
de.m_Charcot-Fuß,False,False,True,False,False,False
de.m_Chardonnay,True,False,True,False,False,False
de.m_Charidschiten,True,False,False,False,False,False
de.m_Charisma_Carpenter,False,False,False,False,False,False
de.m_Charité,False,False,False,False,False,False
de.m_Charles_Aznavour,True,False,False,False,True,False
de.m_Charles_Babbage,True,False,False,True,False,False
de.m_Charles_Barkley,False,False,True,False,False,False
"de.m_Charles_Brandon,_1._Duke_of_Suffolk",False,False,False,False,False,False
de.m_Charles_Brauer,False,True,False,False,False,False
de.m_Charles_Dance,True,False,False,False,False,False
de.m_Charles_Dickens’_Weihnachtsgeschichte,False,False,True,False,False,True
de.m_Charles_Grodin,False,False,True,False,False,False
de.m_Charles_Lindbergh,False,False,False,False,False,False
de.m_Charles_Manson,False,True,True,True,True,False
de.m_Charles_Michael_Davis,True,False,False,False,False,False
de.m_Charles_Napier_(Schauspieler),True,True,True,False,False,False
de.m_Charles_Taylor_(Liberia),False,False,False,False,False,False
de.m_Charles_Tingwell,False,False,True,False,False,False
de.m_Charles_Vane_(Pirat),False,False,True,False,False,False
de.m_Charles_Watson,True,True,True,True,False,False
de.m_Charles_de_Batz-Castelmore_d’Artagnan,False,False,False,True,False,False
de.m_Charles_de_Gaulle_(R_91),False,False,True,False,False,False
"de.m_Charles_de_Secondat,_Baron_de_Montesquieu",False,False,True,False,False,False
de.m_Charles_d’Artagnan_de_Batz-Castelmore,True,False,False,False,False,False
de.m_Charleston_(South_Carolina),True,False,False,True,False,False
de.m_Charleston_(Tanz),False,False,True,True,False,False
de.m_Charley_Ann_Schmutzler,False,False,False,False,False,False
de.m_Charli_XCX,False,False,False,True,False,False
de.m_Charlie_&_Louise_–_Das_doppelte_Lottchen,False,False,True,False,False,False
de.m_Charlie_Chaplin,True,False,False,False,False,False
de.m_Charlie_Cox,True,False,True,False,False,False
de.m_Charlie_Hebdo,False,False,False,True,False,False
de.m_Charlie_Hunnam,False,False,True,False,False,False
de.m_Charlie_McDermott,False,False,False,True,False,False
de.m_Charlie_Sheen,False,False,True,False,False,False
de.m_Charlie_Watts,False,False,True,False,False,False
de.m_Charlie_Weber,False,False,True,False,False,False
"de.m_Charlie_Wilson_(Politiker,_1933)",False,False,True,True,True,False
de.m_Charlie_und_die_Schokoladenfabrik,False,False,True,False,False,False
de.m_Charlie_und_die_Schokoladenfabrik_(2005),False,False,True,False,False,False
de.m_Charlize_Theron,False,False,True,False,False,False
de.m_Charlotte_(Vorname),False,False,True,False,False,False
de.m_Charlotte_Casiraghi,True,False,False,True,False,False
de.m_Charlotte_Gainsbourg,True,False,True,False,False,False
de.m_Charlotte_Hornets,False,False,False,False,False,False
de.m_Charlotte_Karlinder,False,False,False,True,False,False
de.m_Charlotte_Link,True,False,True,True,False,False
de.m_Charlotte_Rampling,False,False,True,False,False,False
de.m_Charlotte_Riley,False,False,True,False,False,False
de.m_Charlotte_Roche,False,False,False,True,False,False
de.m_Charlotte_Salomon,True,False,False,False,False,False
de.m_Charlotte_Schwab,False,False,False,False,False,False
de.m_Charlotte_Würdig,True,False,True,False,False,False
de.m_Charlton_Heston,False,False,False,False,False,False
de.m_Charly_Hübner,False,False,True,False,False,False
de.m_Charlène_von_Monaco,True,False,True,True,True,False
de.m_Charme,False,False,False,False,False,False
de.m_Charmed_–_Zauberhafte_Hexen,False,False,False,False,False,False
de.m_Charta_77,False,False,True,False,False,False
de.m_Charta_der_Vereinten_Nationen,False,False,False,True,False,False
de.m_Chartreuse_(Likör),False,False,False,False,False,False
de.m_Chassidismus,True,False,False,False,False,False
de.m_Chatbot,False,False,False,False,False,False
de.m_Chateaubriand_(Fleisch),False,False,False,False,False,False
de.m_Chatroulette,False,False,True,False,False,False
de.m_Chatuchak-Markt,True,False,False,False,False,False
de.m_Chauvinismus,True,False,False,True,False,False
de.m_Chaz_Bono,False,False,False,False,False,False
de.m_Cheb,False,False,False,True,False,True
de.m_Checkpoint_Charlie,True,False,False,False,False,False
de.m_Cheech_Marin,False,False,False,False,False,False
de.m_Cheech_und_Chong,False,False,False,False,False,False
de.m_Cheers,False,False,False,False,False,False
de.m_Cheesesteak,False,False,False,False,False,False
de.m_Chef_de_Rang,False,False,True,False,False,False
de.m_Chefarzt,False,False,False,False,False,False
de.m_Chef’s_Table_(Fernsehserie),False,False,True,False,False,False
de.m_Chelsea_Clinton,False,False,False,False,False,False
de.m_Chelsea_Handler,True,False,False,False,False,False
de.m_Chelsea_Kane,False,False,False,True,False,False
de.m_Chelsea_Manning,False,False,False,False,False,False
de.m_Chelsy_Davy,False,False,True,True,False,False
de.m_Chem-Sex,False,False,False,False,False,False
de.m_Chemie,False,False,False,False,False,False
de.m_Chemische_Bindung,False,False,True,True,False,False
de.m_Chemische_Reinigung,False,False,True,False,False,False
de.m_Chemische_Verbindung,False,False,True,False,False,False
de.m_Chemnitz,False,False,True,False,True,False
de.m_Chengdu,False,False,False,True,False,False
de.m_Cher,False,False,False,False,False,False
