words,rmse,trend_points
ar_آل_الأسد,25.304291918644207,7
ar_آل_باتشينو,18.76290161221085,4
ar_آمال_ماهر,20.129250252439792,7
ar_آن_ملكة_بريطانيا_العظمى,22.603683244040976,6
ar_آي_فون,24.800116742407422,6
ar_آيا_صوفيا,21.303622541510673,8
ar_آيسلندا,21.5108585555135,10
ar_أبراهام_لينكون,23.34443210238429,5
ar_أبو_الريحان_البيروني,25.21041929801473,9
ar_أبو_العتاهية,31.41029258145357,7
ar_أبو_القاسم_الشابي,25.155574257418742,4
ar_أبو_الهول,21.68868450788338,5
ar_أبو_بكر_الرازي,23.162947253896753,11
ar_أبو_تمام,17.722692627460653,7
ar_أبو_جهل,20.818798715779703,8
ar_أبو_ذر_الغفاري,18.399785026549715,8
ar_أبو_زيد_الهلالي,20.859766024039622,8
ar_أبو_سفيان_بن_حرب,24.22258828347941,6
ar_أبو_طالب_بن_عبد_المطلب,22.19003850234038,6
ar_أبو_عبيدة_بن_الجراح,20.23626148620213,10
ar_أبو_فراس_الحمداني,22.97068628312021,9
ar_أحادي_أكسيد_الكربون,26.516687926154685,10
ar_أحكام_النون_الساكنة_والتنوين,25.377562167866383,9
ar_أحلام_مستغانمي,18.821780784358243,3
ar_أحمد_أبو_هشيمة,16.14770375783191,8
ar_أحمد_أمين,24.612910400472686,9
ar_أحمد_الأول,24.132966388323073,6
ar_أحمد_السقا,19.49746728139248,7
ar_أحمد_الفيشاوي,29.05933450049805,8
ar_أحمد_حسام,22.937259396880467,8
ar_أحمد_حلمي,20.094782932495953,7
ar_أحمد_حمودي,20.404533785848386,6
ar_أحمد_ديدات,16.697944240901297,9
ar_أحمد_راتب,22.930753185719347,7
ar_أحمد_زكي,18.901146963960468,5
ar_أحمد_زويل,27.70379292255937,6
ar_أحمد_شوقي,21.856708235316454,8
ar_أحمدية_(طائفة),18.91735103485074,9
ar_أخلاقيات_الأعمال,19.299725463588096,8
ar_أدب,30.005582072789654,8
ar_أدرينالين,20.432140838256018,5
ar_أدوات_الشرط_الجازمة,27.091755080719107,6
ar_أدولف_هتلر,11.18906501585692,6
ar_أديان_إبراهيمية,19.946756765270653,2
ar_أذربيجان,26.637903591508962,6
ar_أرامكو_السعودية,15.49171123546873,8
ar_أرثوذكسية,18.078554144251772,3
ar_أرثوذكسية_شرقية,23.300327814183284,4
ar_أرقام_عربية,23.037034193586,8
ar_أرقام_هندية,27.67765966990549,10
ar_أرمن,17.44426366228733,3
ar_أرنولد_شوارزنيجر,20.99348179703826,3
ar_أساسنز_كريد,16.41343505484186,3
ar_أساسنز_كريد_(فيلم),23.400833571724633,10
ar_أساسيات_خطة_البحث_العلمي,23.07842873275428,9
ar_أسامة_بن_لادن,19.720535981512743,6
ar_أستانة,26.29406271346354,5
ar_أسد,23.017401377945916,10
ar_أسرة_عبد_العزيز_بن_عبد_الرحمن_آل_سعود,21.105374380539246,5
ar_أسرة_عبد_الله_بن_عبد_العزيز_آل_سعود,13.428051914516152,2
ar_أسطورة,24.221997111074405,7
ar_أسمنت,25.20209580832654,9
ar_أسمهان,17.29120659364718,2
ar_أسيل_عمران,19.719489636659432,9
ar_أشعرية,22.133268170064976,6
ar_أصالة_نصري,20.240823226187185,8
ar_أصحاب_الكهف,25.939720869642695,8
ar_أصوات_الحيوانات,25.42055294292277,5
ar_أعياد_مسيحية,31.3540823292805,10
ar_أفريقيا,15.009343410971756,5
ar_أفغانستان,13.140549073841354,7
ar_أكتوبر,27.65523171300745,8
ar_أكثر_الكلمات_الإنجليزية_شيوعا,15.593453800989337,9
ar_أكسجين,23.606812429351702,6
ar_ألاسكا,22.319545562442556,9
ar_ألب_أرسلان,21.803654355046294,7
ar_ألبانيا,13.534778053106281,7
ar_ألفية_ابن_مالك,22.80953181032033,6
ar_ألكسندر_غراهام_بيل,26.06419528156771,7
ar_ألماس,18.545187525456154,6
ar_ألمانيا,20.363135652455846,5
ar_ألومنيوم,16.277107809291998,7
ar_أليكسس_تكساس,26.158406964119227,6
ar_أم_سلمة,16.49400637391022,9
ar_أمازيغ,23.940303975775123,8
ar_أمريكا_الجنوبية,20.190852245533893,10
ar_أمل_بوشوشة,21.01436569964668,9
ar_أمل_عرفة,19.387246855498123,9
ar_أمونياك,23.70947573876513,9
ar_أميتاب_باتشان,20.071718735733995,7
ar_أناضول,18.359297113901878,10
ar_أنجلينا_جولي,19.553911389753637,6
ar_أنس_بن_مالك,18.477456387076142,7
ar_أنغيلا_ميركل,24.15387196337189,11
ar_أنمي,22.547662987677008,5
ar_أنواع_مهددة_بالانقراض,19.55166456142165,7
ar_أهل_البيت,27.582726017954716,6
ar_أوبك,25.059118345700643,8
ar_أوراكل,20.67567242465938,7
ar_أورخان_غازي,24.069926820373674,9
ar_أوشن_14,23.63248742652268,9
ar_أوضاع_جنسية,20.074075418958266,5
ar_أوغندا,26.599183240633156,5
ar_أولو_العزم,26.349457204695245,11
ar_أيض,18.110240400486433,8
ar_أيمن_الظواهري,33.4174553797996,5
ar_أيمن_زيدان,19.334513217507318,5
ar_أيون,23.0187992642553,6
ar_إباضية,19.462947390266116,3
ar_إبراهيم,21.77275591775052,6
ar_إبراهيم_الأول,23.848992474516056,7
ar_إبراهيم_الفقي,19.30311924753784,7
ar_إبراهيم_عيسى,22.472122326465914,8
ar_إثيوبيا,18.207815649962996,11
